-0.302431,-0.940418,-0.0561575
-0.10844,-0.997503,0.204617
0.0621086,-0.591519,-0.0521031
-0.0109401,-0.997437,-0.14657
-0.251988,-0.956695,0.169264
0.124864,-0.997746,-0.0643977
-0.00213533,-0.997534,-0.237374
0.0257896,-0.997385,-0.0490722
-0.11112,-0.992541,0.263176
0.0633248,-0.415893,-0.256915
-0.0315486,-0.966929,-0.316542
0.0980865,-0.720637,-0.0889275
-0.275665,-0.890283,-0.110988
-0.207113,-0.892789,-0.20381
-0.204423,-0.999016,-0.248227
-0.221404,-0.998663,-0.0945278
-0.0879666,-0.46234,0.0539028
0.153274,-0.85003,-0.0820757
-0.237854,-0.731285,-0.147271
0.116217,-0.919704,-0.220424
0.0751593,-0.993887,0.21185
0.126881,-0.911286,0.141647
0.109834,-0.36596,0.0190359
-0.082744,-0.997953,-0.121082
0.111456,-0.806508,-0.130702
-0.131941,-0.637316,-0.203113
0.0310356,-0.756232,0.0554137
-0.125075,-0.563276,-0.0601188
0.151903,-0.831702,-0.00489373
0.150524,-0.88488,-0.121495
0.108462,-0.422554,-0.208533
0.178882,-0.875482,-0.010805
-0.00114403,-0.93492,0.243438
-0.123071,-0.927552,-0.277627
-0.199245,-0.973898,-0.288042
-0.13607,-0.668252,-0.213062
-0.227112,-0.997368,0.00685359
-0.12547,-0.667356,-0.270539
0.127442,-0.460364,-0.110306
0.0611161,-0.997817,-0.279768
0.105979,-0.841024,-0.198021
0.127298,-0.68526,-0.128692
0.106987,-0.781298,-0.09194
-0.147623,-0.854022,0.176865
-0.0448498,-0.595178,-0.216693
0.118794,-0.999529,-0.214082
-0.159933,-0.807258,0.116847
0.0740776,-0.830057,-0.237919
0.0718671,-0.996817,0.0655626
-0.0740102,-0.998037,-0.171436
-0.0613984,-0.900713,-0.277662
0.027091,-0.705086,0.073344
0.0079376,-0.674655,0.0937448
0.0808083,-0.671998,-0.0285835
-0.202999,-0.999914,-0.197549
-0.0462996,-0.948583,0.245981
-0.23727,-0.794253,-0.137653
-0.13125,-0.784092,0.111654
0.000460109,-0.78107,0.17948
0.197736,-0.965477,-0.131321
0.116696,-0.586915,-0.156746
-0.289213,-0.914603,-0.0791288
-0.0903481,-0.999523,0.167139
-0.19407,-0.997718,0.0278564
-0.143747,-0.998882,0.0873819
-0.114019,-0.604277,0.0293581
0.0833065,-0.96743,-0.274391
0.060317,-0.801674,-0.241654
0.0139589,-0.765165,-0.243706
-0.184645,-0.571333,-0.103469
-0.156625,-0.896715,-0.242751
-0.157994,-0.696271,-0.106235
-0.0469798,-0.998516,0.228285
-0.183161,-0.996137,0.194836
0.0870322,-0.679179,-0.0609018
-0.000722412,-0.99726,-0.29665
0.0699583,-0.279971,-0.13652
0.194987,-0.933441,-0.0277612
-0.230876,-0.995851,-0.24241
0.0935713,-0.771857,-0.177926
-0.0285413,-0.791729,0.153102
-0.204218,-0.761602,-0.0390806
-0.0426426,-0.932306,-0.29281
0.0876364,-0.694117,-0.117098
-0.219403,-0.945363,-0.240384
-0.174306,-0.999965,-0.220144
0.0375055,-0.996987,0.121609
0.0073458,-0.660805,-0.268472
-0.0025874,-0.632854,-0.263716
-0.318123,-0.995662,-0.076622
-0.22058,-0.837521,0.0749265
0.147073,-0.999494,-0.154692
0.0459741,-0.933441,-0.281347
-0.114144,-0.632986,-0.290596
-0.00925814,-0.840232,0.208895
0.0808154,-0.813331,0.0996565
0.13084,-0.80589,-0.0516453
-0.0909534,-0.781502,0.128359
0.0701728,-0.705584,-0.243153
0.0517486,-0.91459,0.220697
-0.0838845,-0.847682,0.192
-0.0965505,-0.783006,-0.235439
-0.287198,-0.877318,-0.0423416
0.209128,-0.949603,0.00674863
-0.288358,-0.996494,0.0513191
0.0886395,-0.451588,-0.0843213
0.117342,-0.886248,-0.18934
-0.119056,-0.824383,-0.243406
0.10539,-0.857933,0.130902
-0.105878,-0.688435,-0.204842
0.117864,-0.995196,0.13745
-0.17828,-0.603811,-0.211981
-0.241089,-0.997038,0.139261
2.05386e-05,-0.9982,0.135192
-0.126817,-0.848085,-0.245499
0.0764868,-0.602141,0.0112383
0.09685,-0.548252,-0.0456174
0.0802906,-0.74228,-0.182202
-0.0331088,-0.714474,0.117566
0.0586978,-0.863038,-0.25697
-0.190852,-0.708799,-0.186703
0.0288752,-0.751645,0.106928
0.111892,-0.494954,-0.148315
0.140829,-0.67749,-0.201778
-0.144631,-0.998302,0.0343099
0.0292779,-0.861073,0.214873
-0.163635,-0.701867,-0.0412958
-0.0559777,-0.997683,-0.286658
0.153119,-0.971353,-0.225947
0.222642,-0.991193,0.0129828
-0.148634,-0.999282,-0.175925
-0.0574511,-0.581418,0.0661291
0.157588,-0.928431,-0.160335
-0.181888,-0.356185,-0.0124323
-0.158996,-0.678986,-0.177138
-0.147213,-0.725845,0.0367105
-0.20365,-0.997907,0.0858432
-0.18864,-0.794177,0.0670354
-0.0408653,-0.638017,0.0832214
0.00958457,-0.939134,-0.298157
-0.126569,-0.744407,-0.210691
-0.138202,-0.898474,0.21183
-0.0363816,-0.997885,-0.0180799
-0.28558,-0.933099,0.074027
-0.0269765,-0.997611,-0.0548367
-0.00574141,-0.997062,0.212837
-0.168259,-0.997873,-0.023858
-0.038422,-0.868741,0.2156
-0.0519045,-0.705617,0.0346708
-0.260372,-0.859523,0.0742084
-0.00156246,-0.492286,-0.177072
0.0600037,-0.997881,-0.122745
-0.283171,-0.998123,-0.0656082
0.0964621,-0.998317,-0.115019
-0.129016,-0.998045,-0.0509683
0.0341442,-0.679107,0.0461088
0.193133,-0.933201,0.0487885
-0.182688,-0.531762,-0.114838
0.0618229,-0.839711,0.184506
0.0325917,-0.570995,0.0485897
-0.0626371,-0.766689,-0.231478
0.175328,-0.599322,-0.23945
-0.07846,-0.638608,-0.246434
0.0264108,-0.99576,0.190824
0.141457,-0.989039,0.174928
-0.114964,-0.998392,0.0216618
-0.047216,-0.999337,0.113934
-0.172848,-0.484499,-0.0184319
-0.191046,-0.999447,-0.15497
0.0375906,-0.970765,-0.315086
-0.265921,-0.294339,0.0240268
-0.0821371,-0.682056,-0.277034
0.167841,-0.995689,0.0912024
-0.107475,-0.999491,0.107852
-0.00621565,-0.72131,-0.226713
0.0734149,-0.997222,-0.0203376
0.0262685,-0.608325,0.0698855
0.108078,-0.514665,-0.255731
0.0436261,-0.289142,-0.191395
-0.000315658,-0.997647,-0.197815
-0.256698,-0.911679,0.109711
0.0951649,-0.888915,-0.228218
-0.23864,-0.997785,-0.0423364
0.0950118,-0.434859,0.00131563
-0.193173,-0.625947,-0.135351
-0.0218537,-0.766934,-0.241798
0.136606,-0.823544,0.0265148
-0.043078,-0.485899,-0.214194
0.0664029,-0.669401,-0.223895
-0.169567,-0.374293,0.0452188
-0.302502,-0.925304,-0.00321792
-0.081237,-0.880571,0.207408
0.0690633,-0.99552,0.145332
0.106488,-0.923886,0.191847
-0.315084,-0.216805,-0.0525972
-0.129705,-0.242481,0.148272
-0.263824,-0.843299,0.0381628
-0.189791,-0.91766,-0.245084
-0.214148,-0.905227,0.166711
-0.0896552,-0.731877,0.058859
-0.220394,-0.955833,0.190807
0.0131184,-0.486816,0.12656
0.147599,-0.234697,-0.0948476
-0.306927,-0.260067,0.0116458
0.0592022,-0.645582,0.0155634
0.0200607,-0.596554,0.0387427
-0.145322,-0.994959,0.223372
0.190022,-0.997741,0.000663627
0.0956204,-0.802824,0.0553295
-0.291054,-0.900097,0.0350657
-0.260107,-0.882899,-0.143118
0.0793696,-0.105344,-0.0670122
-0.142284,-0.651914,-0.0601029
-0.0433102,-0.999679,0.186002
0.0655516,-0.630527,-0.0541214
-0.04174,-0.542857,-0.239785
0.080347,-0.825359,0.134772
-0.155838,-0.963027,0.240517
0.0924562,-0.553513,0.0378598
-0.0873522,-0.403782,0.0907009
-0.289047,-0.983885,-0.164479
-0.0401523,-0.690428,0.0884929
-0.19932,-0.0879127,0.0363211
-0.0323451,-0.58311,0.0936865
0.178767,-0.998304,-0.170119
0.082419,-0.869423,0.179189
0.113542,-0.529745,-0.126036
0.0999172,-0.439006,-0.244955
0.10938,-0.999145,-0.15192
-0.295078,-0.994529,0.118248
0.064388,-0.750377,0.0407116
0.0696604,-0.563407,-0.107436
-0.156505,-0.965558,-0.291021
-0.320229,-0.969375,-0.0729216
-0.0642868,-0.910181,0.231367
0.178151,-0.685535,-0.224712
-0.209964,-0.997452,0.162887
-0.113638,-0.495554,-0.24001
-0.0869962,-0.998466,-0.220187
-0.0162247,-0.998819,0.178021
0.0629475,-0.43476,0.067167
-0.0391955,-0.388928,0.156521
0.105741,-0.658791,-0.147283
-0.123694,-0.991288,-0.304914
0.192647,-0.997665,-0.105692
-0.0390815,-0.4769,0.120442
0.0997146,-0.772385,0.0142212
0.0817058,-0.693471,0.0119353
-0.0435796,-0.643887,-0.27578
-0.167579,-0.685779,0.000180451
0.117784,-0.51533,-0.0519164
-0.257863,-0.99849,-0.150398
-0.122068,-0.0103161,0.178597
-0.0192332,-0.89709,0.23609
0.021606,-0.809377,0.178204
-0.116365,-0.553269,-0.259144
-0.266642,-0.996176,0.111813
0.145738,-0.59514,-0.249085
0.0982145,-0.779456,-0.135595
-0.248803,-0.997145,0.0273075
0.0197788,-0.997463,-0.116019
-0.131269,-0.999555,-0.258846
0.197262,-0.976207,0.10318
-0.0319896,-0.311954,0.159426
0.0492672,-0.736682,-0.225175
0.00649282,-0.896873,-0.283271
0.0194404,-0.86415,-0.27177
0.129647,-0.623369,-0.242841
0.175954,-0.887236,-0.0740921
-0.176226,-0.936107,0.21898
0.0574782,-0.517583,-0.0464726
-0.0498178,-0.997611,-0.0975282
-0.0838318,-0.96783,0.260499
-0.230593,-0.206514,0.0429939
0.138105,-0.506448,-0.174711
0.0558113,-0.615969,-0.0979461
-0.120156,-0.998849,-0.179258
0.14874,-0.998438,-0.0939377
-0.0238748,-0.651739,0.114073
0.0269453,-0.40616,-0.229392
-0.201999,-0.659805,-0.202798
-0.124538,-0.536215,-0.219195
0.081458,-0.776589,-0.214485
0.0571983,-0.452881,0.116518
0.0385524,-0.613709,-0.0314463
0.000186858,-0.715306,0.143215
-0.0611215,-0.247649,-0.127794
0.148122,-0.99894,-0.191914
-0.027596,-0.374904,-0.142015
-0.0467435,-0.103678,-0.100031
-0.239344,-0.844037,-0.176289
-0.19162,-0.748829,-0.148734
-0.301743,-0.956921,0.0426539
-0.064864,-0.550799,0.0796204
-0.257173,-0.93189,-0.186009
-0.286027,-0.996585,0.0023283
0.0327684,-0.314652,-0.230349
-0.241768,-0.930221,0.151022
-0.0339254,-0.549622,0.0902894
-0.0159582,-0.762833,0.113471
-0.215902,-0.993643,0.19566
-0.105247,-0.915481,0.229195
-0.215276,-0.478301,-0.131894
0.000276278,-0.366788,0.132477
0.0791335,-0.534554,-0.241409
0.126998,-0.326441,-0.144199
-0.0114275,-0.559036,-0.237055
0.118023,-0.483826,-0.0599357
0.0600833,-0.55361,0.0273152
0.0425076,-0.99719,0.0808496
-0.0477166,-0.677581,-0.259704
0.0253075,-0.413621,0.138384
-0.293624,-0.962754,0.137515
-0.0820303,-0.675918,0.0431587
-0.253536,-0.889554,0.0975491
0.0310403,-0.0857427,0.217233
-0.264006,-0.83746,-0.102698
-0.091114,-0.849147,-0.260757
-0.118397,-0.515051,0.00606337
0.185114,-0.951317,0.0834412
-0.0790958,-0.999278,0.0889758
-0.150269,-0.724396,-0.186527
0.150945,-0.997339,0.00410238
-0.179445,-0.732776,-0.075699
-0.124786,-0.582115,-0.213635
-0.100664,-0.472331,-0.200999
-0.036687,-0.997665,-0.187025
-0.225789,-0.999064,-0.126224
0.102323,-0.742035,-0.0134999
0.0689741,-0.378824,-0.256128
-0.193549,-0.845721,0.123636
-0.105871,-0.757055,0.0857575
-0.147672,-0.998579,-0.114057
-0.26783,-0.835301,-0.0107545
0.113328,-0.272407,-0.0635902
-0.118523,-0.702992,0.0478817
0.0157965,-0.63973,0.0559379
0.13669,-0.438007,-0.0387554
-0.295644,-0.997123,-0.0321391
-0.0617408,-0.510341,0.066634
0.169555,-0.337167,-0.107593
-0.166127,-0.596497,-0.0960774
-0.187925,-0.337014,0.0200583
-0.000527217,-0.629725,-0.225828
0.185754,-0.909459,-0.0251039
0.0659946,-0.997519,-0.0756901
0.12817,-0.854607,-0.156095
-0.0144331,-0.588955,-0.260732
0.113915,-0.997155,-0.0102253
-0.122935,-0.999267,-0.225955
-0.323067,-0.989239,-0.103744
-0.292711,-0.885121,-0.00985683
0.0138595,-0.90166,0.231804
-0.00877904,-0.315293,-0.153266
0.0544376,-0.577084,-0.0186532
-0.292923,-0.932036,-0.103863
-0.0778292,-0.50126,0.0152359
-0.276211,-0.892646,0.0667183
-0.0598214,-0.817331,0.172838
0.133335,-0.284946,0.0124382
0.0242162,-0.997574,-0.262624
-0.172312,-0.597446,-0.18259
-0.16317,-0.997612,-0.295894
0.0407652,-0.910593,-0.276894
0.113197,-0.442488,0.0414422
0.0695836,-0.517826,-0.0127479
-0.217669,-0.808179,0.0376515
-0.196448,-0.998104,-0.05968
-0.0530999,-0.600335,0.043937
0.0569353,-0.998726,-0.248281
-0.0208666,-0.810846,-0.258433
0.0909321,-0.999279,-0.185657
-0.259933,-0.29334,-0.0765666
-0.246928,-0.891345,-0.170724
0.0862544,-0.996001,0.112789
0.0431055,-0.501475,-0.213336
-0.287698,-0.956047,0.105709
0.0290536,-0.998056,-0.210343
-0.108207,-0.88262,-0.263104
-0.149119,-0.660714,-0.0977872
0.162471,-0.0771956,0.07448
-0.244562,-0.997131,0.0708112
-0.111184,-0.480763,0.0109089
0.156265,-0.233126,0.00524764
-0.236123,-0.805845,0.00527761
-0.0438396,-0.997064,-0.314735
-0.117048,-0.998242,-0.106869
-0.159588,-0.78648,0.0867608
-0.273349,-0.996403,0.0858536
-0.0855617,-0.589086,-0.285985
0.0386122,-0.630481,-0.21055
-0.183447,-0.448839,-0.0559852
0.0484234,-0.503781,0.0986148
0.0800454,-0.482681,-0.045981
0.138811,-0.543063,-0.252727
-0.230892,-0.892354,0.131537
-0.182638,-0.756243,0.0218253
0.041515,-0.216986,-0.158437
0.0980204,-0.99408,0.17974
-0.0470122,-0.735484,-0.220759
-0.111799,-0.556356,0.0274113
0.0332408,-0.676173,0.0131209
-0.199359,-0.998157,0.126541
-0.25207,-0.3876,-0.116963
-0.0389594,-0.603645,-0.260902
0.0486917,-0.791377,0.105556
-0.0322542,-0.462482,-0.177835
-0.070965,-0.754617,0.0897873
0.146986,-0.359476,-0.0228394
-0.0275425,-0.4184,0.135888
0.189527,-0.621793,-0.179713
-0.167582,-0.998316,0.063459
0.0577764,-0.997184,0.0026501
0.0868032,-0.724781,-0.14753
-0.0763891,-0.441244,-0.233882
-0.254806,-0.974521,-0.213079
-0.0539606,-0.65273,0.048311
0.0368759,-0.0381052,-0.0798127
0.127997,-0.956231,-0.227838
-0.17113,-0.402535,-0.0381293
0.0697122,-0.65979,-0.133178
-0.305047,-0.964052,0.0661987
0.136278,-0.389662,-0.10255
0.0938797,-0.618862,-0.228791
0.127192,-0.30779,0.0532455
0.167762,-0.0979112,0.0224122
0.0498344,-0.506327,0.0438679
-0.0171945,-0.998179,0.0445573
0.111399,-0.321224,-0.000708998
-0.0505359,-0.997649,-0.137801
0.101201,-0.414379,-0.0768788
-0.178772,-0.720997,-0.123509
-0.205731,-0.663093,-0.15767
0.0920981,-0.998857,-0.256198
0.156239,-0.673689,-0.130627
-0.14376,-0.468054,-0.202082
-0.113077,-0.570684,-0.00807102
-0.073085,-0.509466,-0.215981
-0.133158,-0.621621,-0.0909427
-0.149591,-0.420402,-0.172178
-0.0635274,-0.35912,0.0857939
-0.0856715,-0.697792,-0.235681
-0.186586,-0.501419,-0.0510025
-0.260262,-0.837091,-0.12421
-0.206407,-0.766894,-0.00277976
-0.100246,-0.804145,0.153168
-0.178061,-0.863067,0.154767
-0.233092,-0.790614,-0.0897869
-0.169321,-0.559379,-0.0646254
-0.0389242,-0.99882,0.0803628
0.073251,-0.385319,0.0902152
0.0866757,-0.577206,-0.138234
0.0207115,-0.58777,0.105338
0.0135191,-0.74728,0.148249
-0.124295,-0.531888,-0.0313495
-0.120895,-0.176213,-0.126536
0.0107959,-0.620497,0.110097
0.153953,-0.166019,0.0646523
-0.226776,-0.800102,-0.171748
0.100407,-0.415272,0.0648849
0.0488698,-0.661649,-0.051914
-0.0791112,-0.574007,0.0100669
-0.15917,-0.420421,0.0414037
-0.0478985,-0.619488,-0.222845
0.122994,-0.889802,0.135022
-0.132206,-0.509065,-0.210115
0.16187,-0.634377,-0.13179
-0.175847,-0.300668,0.0321378
0.081965,-0.51286,-0.112273
0.158408,-0.99686,0.0547442
-0.280145,-0.887789,-0.081719
-0.203451,-0.536203,-0.156708
-0.185016,-0.998551,-0.0942147
-0.279745,-0.945885,-0.154691
-0.0158464,-0.557583,-0.207804
0.0988486,-0.945373,-0.249185
0.109016,-0.489098,0.0410185
-0.0145696,-0.973597,0.249752
0.194966,-0.0618812,-0.0494392
0.182523,-0.239175,-0.0763425
0.0540799,-0.137194,-0.103459
-0.0386944,-0.407182,0.0986033
0.0445146,-0.995968,0.157691
-0.157895,-0.830321,0.148926
-0.139192,-0.612017,-0.0586587
-0.101051,-0.416962,-0.191911
0.118465,-0.463411,-0.209548
-0.202985,-0.461624,-0.164014
-0.13527,-0.296164,0.128428
0.0723318,-0.478896,-0.0100159
0.0371446,-0.101087,-0.11129
0.130804,-0.258493,0.0971212
-0.179935,-0.412882,-0.0676315
-0.0799176,-0.546928,-0.214962
-0.184557,-0.367783,-0.102759
-0.189507,-0.766477,-0.184493
0.00862999,-0.269196,0.15302
-0.083557,-0.995614,0.235343
0.122252,-0.453855,-0.153708
-0.159768,-0.64815,-0.00806591
-0.157447,-0.3402,-0.129825
-0.220588,-0.334283,-0.00230292
-0.0338772,-0.903852,-0.281651
0.118209,-0.229247,0.0313429
0.0929238,-0.264546,0.119067
-0.0803917,-0.607559,-0.251188
-0.207074,-0.415277,-0.138045
0.0303256,-0.997202,-0.30277
0.0928929,-0.202152,0.150512
0.162406,-0.207446,-0.0406544
0.070552,-0.510551,-0.240726
0.0463928,-0.952506,0.232285
-0.07344,-0.534178,0.0198832
-0.0549732,-0.265561,0.171623
0.0221707,-0.5918,-0.20263
0.0604807,-0.656654,-0.101621
0.09239,-0.114454,0.187074
-0.0906888,-0.0337454,-0.0615303
0.053868,-0.265244,0.168906
0.11142,-0.685109,-0.0359716
-0.202773,-0.765726,-0.073217
0.143488,-0.139061,0.0218955
0.041294,-0.545214,0.106812
0.0460124,-0.322383,-0.206951
0.0863726,-0.978972,0.234757
0.0666015,-0.359033,-0.195293
-0.084028,-0.40269,0.046724
0.15593,-0.577225,-0.211578
-0.192393,-0.821967,0.0933526
0.127293,-0.491206,-0.115788
0.103851,-0.515078,0.0403205
-0.154419,-0.239336,-0.104008
-0.176991,-0.723609,-0.0136189
0.169143,-0.654876,-0.17035
-0.0267536,-0.17135,-0.0950183
0.127386,-0.336525,0.0856608
-0.176974,-0.376915,0.0220656
-0.0897368,-0.285716,0.148479
-0.156322,-0.229288,-0.0510324
0.0425656,-0.546967,-0.203822
-0.156493,-0.297056,-0.0937796
0.0319926,-0.649796,-0.0159413
-0.132571,-0.576298,-0.0845158
-0.0838531,-0.363845,-0.191094
0.130962,-0.204707,0.109175
-0.0475303,-0.335315,-0.134648
-0.123795,-0.350726,0.113408
-0.116536,-0.61638,-0.235895
0.10881,0.133081,0.04536
-0.248879,-0.219772,-0.0376734
0.0798761,-0.577847,-0.225922
-0.189452,-0.657196,-0.115169
0.0711974,-0.300026,0.139304
0.102754,-0.421502,-0.178251
0.0873786,-0.308,0.101689
-0.0952441,-0.745051,-0.218434
-0.0422319,-0.14506,0.198079
0.216113,-0.0312104,-0.0159315
0.1599,-0.276538,-0.102108
-0.223886,-0.307539,-0.0902494
0.109612,-0.577556,-0.243327
-0.0775265,-0.621201,0.0215886
-0.171521,-0.557718,-0.148555
0.0677476,-0.321586,-0.133391
-0.16654,-0.486189,-0.0993451
0.116231,-0.372802,0.0491988
-0.2228,-0.361486,-0.0443049
-0.216127,-0.442313,-0.0983518
0.0728648,-0.435977,-0.0287241
0.0985811,-0.192742,-0.0900731
-0.111357,-0.95058,0.243888
0.214126,-0.0617904,0.0389053
0.0972633,-0.347837,-0.141475
-0.180813,-0.417993,-0.130213
0.142533,-0.311131,-0.0793738
0.194642,-0.131828,0.0187933
0.0495852,-0.338854,0.169421
0.00841996,-0.431367,-0.172189
0.0958107,-0.370157,-0.081969
-0.146932,-0.448798,0.0243226
-0.141811,-0.208624,0.141129
0.12102,-0.339908,-0.0468484
-0.0467342,-0.351472,0.119993
-0.0220814,-0.534892,0.136429
-0.12696,-0.284419,-0.116178
-0.00635414,-0.213073,0.159523
-0.152407,-0.239297,0.113696
-0.202776,-0.920779,0.193246
-0.080155,-0.329755,-0.172647
-0.107785,-0.313472,-0.198192
0.0272524,0.0145375,-0.0565979
-0.119484,-0.192506,-0.099405
-0.0750789,-0.715478,-0.207653
-0.0115651,-0.594543,0.121453
0.0142884,-0.122882,0.18735
-0.0878424,-0.115479,-0.101791
-0.271803,-0.986432,0.156394
-0.162803,-0.562823,-0.196814
-0.169616,-0.266861,0.0830901
0.0957091,-0.399885,0.00634765
-0.0428523,-0.221938,-0.103664
0.192425,-0.125198,-0.052299
-0.166942,-0.177811,0.0993758
0.0897921,-0.590653,-0.0449642
0.0767902,-0.402303,-0.0207943
-0.0367896,-0.510289,0.0848186
-0.256505,-0.336186,-0.0822536
-0.117684,-0.326374,-0.159526
-0.082202,-0.571511,-0.243498
-0.147897,-0.375986,-0.16464
0.133657,-0.169748,0.122489
-0.077843,-0.389198,-0.211797
0.0457924,-0.334769,-0.161397
0.162629,-0.593303,-0.186562
-0.160717,-0.153577,-0.0447644
0.144463,-0.0892589,-0.0415399
0.11296,-0.624539,-0.15907
0.133797,-0.394906,-0.14425
0.0264095,-0.698885,-0.23516
-0.235688,-0.356085,-0.129249
0.0289695,-0.343816,-0.232258
0.142647,-0.486121,-0.228859
0.109332,-0.314571,-0.0766278
0.00806455,-0.261175,-0.186242
0.195937,-0.616132,-0.208348
0.0250079,-0.997701,-0.157794
0.00326406,-0.0591245,0.206464
0.0691165,-0.949358,0.221281
0.0827688,-0.0204846,-0.0691555
0.014368,-0.713842,0.106661
-0.144679,-0.387507,0.0724902
-0.0539359,-0.175861,0.166174
0.130022,-0.153706,0.164631
0.0692485,-0.725505,0.0129388
-0.116344,-0.66832,-0.297826
-0.111505,-0.496337,-0.0227361
0.180083,0.0313317,0.109839
0.124449,0.0982494,0.0398143
-0.0624999,-0.434306,0.0685529
0.0624718,-0.369543,0.127371
0.0723962,0.0946778,0.00182918
0.103642,-0.289919,0.0254278
-0.0856033,-0.658045,-0.276339
-0.12953,-0.120875,-0.0482539
0.0778076,-0.21121,-0.128471
-0.0276195,0.142196,0.0381108
0.178578,-0.174561,-0.0604315
0.126598,-0.347969,-0.087144
-0.000257193,-0.445027,0.124689
0.131843,-0.259257,0.0576447
0.155557,-0.524978,-0.225303
-0.222935,-0.424453,-0.059654
-0.221905,-0.270288,0.019744
-0.0500361,-0.295822,0.113261
0.0126685,-0.388853,-0.193135
-0.270049,-0.173141,-0.0421765
0.0534844,-0.476386,0.0706919
0.148328,-0.149369,-0.0127735
0.0179388,-0.661551,-0.22511
0.0785408,-0.398992,-0.212109
-0.164756,-0.697053,-0.0786991
-0.0556747,-0.341658,0.150797
0.130768,-0.181248,-0.00159033
0.0995005,0.207997,0.201168
-0.222789,-0.388183,-0.081425
-0.174387,-0.00778989,0.00344127
-0.06964,-0.533392,0.0457952
0.0263207,-0.200229,0.185068
0.129003,-0.425693,-0.107592
-0.0188682,-0.180313,0.189141
0.114073,-0.079217,0.20263
0.00813177,-0.173525,0.170319
-0.222176,-0.18148,-0.0260991
0.114488,-0.234092,-0.0437532
-0.0623552,-0.42179,-0.186737
-0.148708,-0.488257,-0.172027
-0.217082,-0.219734,-0.052379
0.048672,-0.418669,0.147717
0.134871,-0.434004,-0.186363
-0.117953,-0.398453,0.062246
-0.0863588,-0.161694,-0.130439
0.12752,0.0150988,0.198151
0.184135,0.0106527,0.0792151
0.089033,-0.997465,-0.0546815
0.0527166,-0.461993,-0.245183
0.115134,-0.251821,-0.125611
-0.178179,-0.22233,0.0551189
-0.0368516,-0.818803,0.186111
0.142028,-0.114925,-0.0679609
-0.00941359,-0.684521,-0.240997
0.127925,-0.159067,-0.0967621
-0.111461,-0.372698,-0.160858
0.0514784,-0.889055,0.206113
